Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
5/7/2017 12:00,11736.1775,1340.332297,2372.838517,767.8207935,12759.91594,3722.40187,6429.613219,1128.296293,40257.39642
5/7/2017 13:00,12303.11489,1411.730301,2417.010077,802.7757232,13431.74287,3892.896321,6799.584551,1176.540143,42235.39487
5/7/2017 14:00,12807.28396,1480.734909,2470.735776,836.5802862,14139.31545,4018.765944,7168.464681,1234.866053,44156.74706
5/7/2017 15:00,13183.65179,1546.263722,2520.981494,865.9946341,14822.22942,4098.960188,7525.369436,1281.632027,45845.08271
5/7/2017 16:00,13358.81541,1599.603237,2545.36015,890.2997903,15258.53764,4116.306993,7838.678052,1308.714298,46916.31558
5/7/2017 17:00,13336.28219,1607.712032,2554.67298,908.3222649,15476.54315,4077.83771,7945.569132,1320.317279,47227.25674
5/7/2017 18:00,12929.74551,1587.120642,2549.133426,899.6631505,15308.55671,3983.968652,7820.375379,1307.418645,46385.98212
5/7/2017 19:00,12381.49003,1538.827461,2499.959266,870.5226219,14742.0156,3846.616498,7537.729491,1264.511097,44681.67207
5/7/2017 20:00,12223.95387,1507.904758,2447.191991,852.1332219,14348.9364,3863.534282,7412.938518,1229.105307,43885.69834
5/7/2017 21:00,11846.86617,1439.664774,2436.102628,833.5764729,13888.91727,3799.956055,7118.006707,1199.469636,42562.55971
5/7/2017 22:00,11004.41028,1321.52228,2364.883949,768.237737,12645.11904,3563.252197,6477.273449,1117.564001,39262.26293
5/7/2017 23:00,10060.30788,1178.374918,2276.192998,703.7366017,11198.41514,3246.632582,5713.163027,1025.150828,35401.97397
5/8/2017 0:00,9320.864345,1053.135132,2230.125,657.9585909,10135.30497,2983.714567,5141.617767,950.4887278,32473.2091
5/8/2017 1:00,8882.86382,950.5968252,2195.657333,628.8974555,9468.07397,2823.211144,4768.087881,909.6040621,30626.99249
5/8/2017 2:00,8622.419512,934.500541,2167.138871,612.6336406,8994.467941,2715.19009,4538.491461,884.0672315,29468.90929
5/8/2017 3:00,8541.226739,928.8004848,2139.689557,606.1773912,8745.533759,2648.40359,4422.000941,868.6782131,28900.51067
5/8/2017 4:00,8686.964361,961.4654389,2127.912899,601.9712298,8808.757499,2632.38747,4454.176575,858.8408888,29132.47636
5/8/2017 5:00,9137.295048,1015.245017,2131.276652,626.5662933,9354.723471,2738.287674,4795.614693,884.9273097,30683.93616
5/8/2017 6:00,9823.004052,1129.513893,2187.291815,675.9412491,10411.82237,3004.92563,5393.210329,962.9278793,33588.63722
5/8/2017 7:00,10056.47749,1183.469505,2217.605876,705.5334341,10903.54947,3050.071056,5567.90266,990.3970905,34675.00659
5/8/2017 8:00,10522.2035,1242.115559,2248.026001,730.7665435,11308.55535,3103.372903,5717.684548,1012.481194,35885.20561
5/8/2017 9:00,11231.26455,1314.940714,2288.284288,771.1001499,11966.92508,3258.060989,5993.5278,1046.568933,37870.67251
5/8/2017 10:00,11908.30237,1391.606479,2333.698276,796.7026386,12609.16608,3433.59745,6250.753166,1070.855866,39794.68232
5/8/2017 11:00,12512.67287,1453.061053,2388.978482,825.3288615,13125.33072,3540.792342,6467.333143,1078.477961,41391.97543
5/8/2017 12:00,12977.56783,1518.907413,2435.958848,853.7413819,13678.2818,3596.459824,6622.348927,1082.766488,42766.03251
5/8/2017 13:00,13451.13888,1591.35061,2499.142434,890.1067463,14331.5487,3659.766983,6731.732504,1093.578215,44248.36508
5/8/2017 14:00,13792.06625,1629.203049,2554.012517,916.0705209,14879.96301,3712.115167,6808.485779,1100.004857,45391.92115
5/8/2017 15:00,14009.96279,1666.59972,2582.587703,937.5191465,15333.83646,3736.705108,6952.004979,1113.455405,46332.67132
5/8/2017 16:00,14033.85901,1667.762622,2595.431841,954.260916,15699.40075,3785.422797,7021.312778,1130.68928,46888.14
5/8/2017 17:00,13717.83315,1633.261764,2559.828606,949.893194,15753.0301,3766.415195,7073.325329,1133.558372,46587.1457
5/8/2017 18:00,13154.16103,1622.100986,2492.145593,937.4129984,15442.73944,3705.68498,7048.146389,1129.165477,45531.55689
5/8/2017 19:00,12731.83911,1576.202569,2432.777944,906.2303693,14832.23193,3690.814942,6964.906443,1117.166095,44252.1694
5/8/2017 20:00,12765.49229,1563.344571,2401.715694,894.1433087,14643.28193,3819.280168,7055.081686,1121.710137,44264.04978
5/8/2017 21:00,12339.91822,1509.801143,2400.130658,866.4777794,14168.34474,3788.494977,6848.206854,1116.184262,43037.55863
5/8/2017 22:00,11405.63166,1375.111769,2333.889077,802.5005836,12845.03534,3540.137813,6273.451507,1052.923295,39628.68104
5/8/2017 23:00,10474.18264,1225.240526,2259.644508,736.9168833,11436.87925,3231.432254,5602.98016,977.8694038,35945.14562
5/9/2017 0:00,9679.3124,1126.308584,2213.211278,694.4952603,10379.83689,2990.867874,5125.875115,932.8367491,33142.74415
5/9/2017 1:00,9196.337706,1067.867217,2175.453806,664.3971448,9708.852757,2844.906995,4813.974031,900.2038401,31371.9935
5/9/2017 2:00,8849.032927,1018.621426,2143.325005,645.8542488,9321.23342,2747.548627,4619.252269,880.9465198,30225.81444
5/9/2017 3:00,8744.418235,1003.799474,2146.074686,644.0848291,9080.035898,2710.167498,4533.179695,874.9426699,29736.70299
5/9/2017 4:00,8846.349629,991.2579218,2130.156969,655.1265311,9185.429183,2710.829968,4549.357602,876.84235,29945.35015
5/9/2017 5:00,9429.858409,1044.860266,2157.255795,675.3091785,9798.238265,2846.022529,4867.313916,908.8009477,31727.6593
5/9/2017 6:00,10211.67838,1185.245149,2212.800465,721.3510345,10975.97263,3173.094994,5511.726299,985.3897468,34977.25869
5/9/2017 7:00,10536.07632,1240.394043,2250.895976,739.6400225,11463.37276,3259.829679,5748.840586,1030.696446,36269.74584
5/9/2017 8:00,10990.42644,1302.921458,2261.980978,758.9671084,11759.92991,3321.585348,5801.434392,1055.09081,37252.33644
5/9/2017 9:00,11464.29369,1349.219969,2305.843379,790.2559243,12329.75188,3472.283999,5962.003997,1079.073858,38752.72669
5/9/2017 10:00,11973.56505,1427.284598,2344.920582,818.5287702,12964.30201,3600.922363,6111.177042,1097.397578,40338.09799
5/9/2017 11:00,12410.74647,1488.089374,2389.258782,852.3570081,13467.22665,3727.083371,6226.253434,1106.959319,41667.97441
5/9/2017 12:00,12764.76649,1546.552777,2427.761053,884.4887369,13851.19252,3845.357618,6346.045747,1083.933826,42750.09877
5/9/2017 13:00,13145.91982,1602.33749,2482.777149,917.9465712,14331.08307,3995.196325,6445.709235,1089.168987,44010.13864
5/9/2017 14:00,13524.36953,1608.881459,2539.290089,941.4446562,14512.27173,4129.905297,6440.738399,1097.12948,44794.03064
5/9/2017 15:00,13934.24888,1604.231729,2585.866608,955.0916963,14443.82501,4215.313847,6511.256997,1107.926087,45357.76085
5/9/2017 16:00,14250.18261,1658.058686,2607.32525,955.773349,14514.54637,4263.64573,6579.875366,1114.70487,45944.11223
5/9/2017 17:00,14162.37026,1636.712849,2593.889501,937.0019143,14678.48097,4197.423593,6719.066179,1115.869615,46040.81488
5/9/2017 18:00,13703.42679,1624.832995,2573.256873,914.2705046,14612.98035,4088.153361,6795.856367,1120.918435,45433.69567
5/9/2017 19:00,13209.64524,1580.383086,2527.812146,896.928524,14361.10789,3990.526838,6794.687342,1120.777496,44481.86857
5/9/2017 20:00,13186.61137,1570.392863,2492.216532,894.7890883,14498.07243,4058.207962,6972.449076,1140.414068,44813.15338
5/9/2017 21:00,12720.17872,1517.778235,2473.849052,874.8834983,14239.79287,4008.826546,6784.922026,1135.865973,43756.09692
5/9/2017 22:00,11826.78049,1424.10833,2412.700153,817.2919306,13084.27013,3779.042766,6317.453045,1078.256544,40739.90339
5/9/2017 23:00,10878.56545,1295.821059,2329.056731,757.6423582,11776.16705,3463.35679,5719.158707,1001.384361,37221.1525
5/10/2017 0:00,10099.04779,1186.602657,2271.592711,718.9026205,10790.27877,3215.463427,5248.753038,961.0784443,34491.71946
5/10/2017 1:00,9613.608966,1123.764,2231.55657,692.0895166,10088.06497,3064.887106,4963.325525,924.6552262,32701.95187
5/10/2017 2:00,9278.856147,1075.491722,2197.323113,672.7859893,9715.95496,2959.417641,4803.653837,897.2096503,31600.69306
5/10/2017 3:00,9133.828056,1052.214602,2169.873224,662.2453777,9521.30329,2899.988863,4713.569375,891.6273417,31044.65013
5/10/2017 4:00,9274.041427,1020.064558,2170.925202,669.2015261,9603.097477,2899.691844,4749.54589,900.2950365,31286.86296
5/10/2017 5:00,9810.049554,1057.134835,2178.39358,686.1817046,10274.17871,2992.616551,5099.02259,925.3190013,33022.89652
5/10/2017 6:00,10561.53319,1222.126258,2216.538677,736.6283552,11408.42791,3280.762574,5762.669586,998.3876874,36187.07424
5/10/2017 7:00,10808.55382,1292.690301,2223.716946,763.8190504,11841.3651,3327.335245,6005.509873,1033.630278,37296.62061
5/10/2017 8:00,11193.29724,1314.52138,2237.684862,777.5165728,12043.73719,3378.341797,6095.467524,1050.398429,38090.965
5/10/2017 9:00,11725.71619,1369.612323,2285.12528,798.0974145,12410.00892,3536.007027,6265.757208,1070.845506,39461.16986
5/10/2017 10:00,12149.51863,1427.436361,2327.251299,815.5009672,12939.35994,3730.917851,6452.716457,1098.775452,40941.47695
5/10/2017 11:00,12507.97944,1483.451061,2368.518436,837.5766597,13478.63579,3941.414972,6594.032922,1128.170581,42339.77986
5/10/2017 12:00,12966.54893,1530.62634,2412.866793,852.3844902,13912.58256,4113.805696,6744.85494,1160.986288,43694.65604
5/10/2017 13:00,13503.29032,1570.071524,2462.594976,868.6444313,14053.35192,4279.67834,6932.812512,1211.515119,44881.95914
5/10/2017 14:00,13881.97014,1624.121312,2506.178903,877.9411313,14173.45858,4425.237859,7112.05081,1259.825204,45860.78393
5/10/2017 15:00,14109.69314,1663.473043,2546.595885,878.3575025,14218.3433,4541.642359,7248.813486,1305.943458,46512.86217
5/10/2017 16:00,14253.77365,1680.282267,2579.742475,881.2139819,14322.45097,4576.513879,7406.346189,1355.524595,47055.84801
