,Hour_End,Time,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1294,2/23/2016 23:00,2016-02-23 23:00:00,9363.426741,1344.443423,2148.6348359999997,820.8123601,13091.23443,2713.1234,5839.647476,1149.849439,36471.17211
1295,2/24/2016 0:00,2016-02-24 00:00:00,8858.6318,1253.40778,2108.59933,787.22194,12041.0917,2459.0369,5404.50353,1091.54592,34004.0389
1296,2/24/2016 1:00,2016-02-24 01:00:00,8540.356733,1249.152491,2095.076534,759.592221,11327.845,2288.8321100000003,5108.821394,1056.648606,32426.32509
1297,2/24/2016 2:00,2016-02-24 02:00:00,8377.396929999999,1254.3914359999999,2089.7168269999997,752.5862746,11053.78053,2193.781647,4969.641136,1047.653094,31738.94787
1298,2/24/2016 3:00,2016-02-24 03:00:00,8320.392946,1233.498882,2089.0477309999997,752.6475204,10996.97538,2147.893926,4915.161797,1056.394814,31512.013
1299,2/24/2016 4:00,2016-02-24 04:00:00,8332.185619,1242.0467230000002,2087.237496,765.2456513,11103.60449,2147.4436960000003,4947.226691,1067.574515,31692.56488
1300,2/24/2016 5:00,2016-02-24 05:00:00,8593.606005,1261.570395,2094.337154,783.2313788,11633.26123,2217.633406,5177.269779,1094.807034,32855.71638
1301,2/24/2016 6:00,2016-02-24 06:00:00,9377.172178,1299.2104140000001,2154.361261,837.8739847999999,12807.649,2437.7325690000002,5804.805438,1168.490661,35887.29551
1302,2/24/2016 7:00,2016-02-24 07:00:00,10511.26111,1471.480693,2246.959144,920.4546706,14536.07659,2900.647566,6715.145132,1297.803357,40599.82826
1303,2/24/2016 8:00,2016-02-24 08:00:00,10619.88086,1493.234815,2273.40241,937.1206371,14819.53336,3023.58727,6827.704892,1334.347285,41328.81153
1304,2/24/2016 9:00,2016-02-24 09:00:00,10479.11324,1432.3380339999999,2205.45549,904.4896239,14029.22035,2912.2409559999996,6466.9066490000005,1261.719361,39691.4837
1305,2/24/2016 10:00,2016-02-24 10:00:00,10416.704609999999,1434.341189,2165.962663,877.3615961000002,13483.372919999998,2857.793699,6227.49572,1192.089866,38655.122260000004
1306,2/24/2016 11:00,2016-02-24 11:00:00,10327.39095,1413.0110630000001,2122.570109,848.8605460000001,13045.9129,2809.021833,6035.720721,1152.754142,37755.242269999995
1307,2/24/2016 12:00,2016-02-24 12:00:00,10244.36941,1346.664692,2083.823975,820.5867952000001,12590.27943,2768.687391,5813.64187,1090.8613189999999,36758.914880000004
1308,2/24/2016 13:00,2016-02-24 13:00:00,10113.80756,1312.895722,2042.076656,791.5285782000001,12099.200929999999,2723.2482,5604.816592,1044.033082,35731.607319999996
1309,2/24/2016 14:00,2016-02-24 14:00:00,9980.374375,1287.536936,2019.121768,768.429541,11748.17411,2686.099588,5441.967398,998.3623747000001,34930.06609
1310,2/24/2016 15:00,2016-02-24 15:00:00,9927.403234000001,1254.716854,1998.11494,750.1666657000001,11306.38888,2663.372927,5315.71874,977.5069816,34193.38922
1311,2/24/2016 16:00,2016-02-24 16:00:00,9864.361486,1217.325844,1978.227316,730.9267591,10987.68205,2655.154175,5223.1639829999995,969.6616987,33626.50331
1312,2/24/2016 17:00,2016-02-24 17:00:00,9792.108136,1239.532159,1968.442416,726.4140255,10927.37543,2664.096882,5272.8021340000005,968.8739081,33559.64509
1313,2/24/2016 18:00,2016-02-24 18:00:00,9797.146207,1260.104389,1959.187946,726.9482937000001,11119.378,2661.504897,5394.373820000001,969.0188062999999,33887.66235
1314,2/24/2016 19:00,2016-02-24 19:00:00,10150.244209999999,1374.8797220000001,1986.5804449999998,767.8936277,11933.42925,2766.850547,5739.74313,1024.2447339999999,35743.86567
1315,2/24/2016 20:00,2016-02-24 20:00:00,10422.31278,1436.522403,2077.3415170000003,806.2425728,12519.88783,2938.472607,6106.671109000001,1096.64153,37404.09235
1316,2/24/2016 21:00,2016-02-24 21:00:00,10381.47983,1443.312382,2112.500644,812.8654457,12591.78053,2968.753147,6126.604424,1116.004331,37553.30073
1317,2/24/2016 22:00,2016-02-24 22:00:00,10128.32768,1426.3376119999998,2105.8047890000003,789.1583887,12321.68942,2926.943448,5971.675663,1101.376851,36771.313839999995
1318,2/24/2016 23:00,2016-02-24 23:00:00,9627.987524,1350.071184,2060.44695,750.8227995,11573.70685,2786.745023,5627.28747,1059.57858,34836.64638
1319,2/25/2016 0:00,2016-02-25 00:00:00,9131.923,1255.99552,2020.2471699999999,720.2005,10853.0568,2573.5401,5291.4645,1021.45613,32867.88372
1320,2/25/2016 1:00,2016-02-25 01:00:00,8849.350006,1235.587796,1995.738164,705.0714118,10447.0087,2450.438305,5104.266702,1004.782202,31792.243280000002
1321,2/25/2016 2:00,2016-02-25 02:00:00,8744.914609,1230.513097,1994.9757120000002,699.4620265,10294.47821,2384.308127,5058.970107,1009.340989,31416.962880000003
1322,2/25/2016 3:00,2016-02-25 03:00:00,8728.226166,1219.414019,1994.12373,701.1293186,10301.15332,2379.159087,5092.941582,1022.8883050000001,31439.035519999998
1323,2/25/2016 4:00,2016-02-25 04:00:00,8811.47141,1249.740879,2005.7542460000002,709.3433577000001,10433.6449,2421.2407329999996,5213.496918,1041.908752,31886.6012
1324,2/25/2016 5:00,2016-02-25 05:00:00,9113.549332999999,1283.087203,2026.1218809999998,731.0297443,10894.425309999999,2505.4737440000004,5494.937243,1081.82367,33130.44812
1325,2/25/2016 6:00,2016-02-25 06:00:00,9910.829770999999,1397.413483,2089.200287,784.5440394999999,12036.06254,2732.1595850000003,6155.23341,1161.0471890000001,36266.4903
1326,2/25/2016 7:00,2016-02-25 07:00:00,10932.85327,1568.814442,2181.8408600000002,866.76946,13730.67981,3227.022681,7103.878177,1295.419645,40907.27835
1327,2/25/2016 8:00,2016-02-25 08:00:00,11025.415840000001,1570.731182,2214.194527,883.4096934,13989.27385,3297.318271,7188.5698489999995,1329.6225650000001,41498.53578
1328,2/25/2016 9:00,2016-02-25 09:00:00,10745.95798,1440.214408,2168.4867879999997,856.0124125,13195.9027,3054.1028530000003,6666.451932999999,1246.665059,39373.79412
1329,2/25/2016 10:00,2016-02-25 10:00:00,10496.853640000001,1416.261918,2136.658648,833.4185117000001,12658.53167,2887.387877,6174.642841,1173.895408,37777.65051
1330,2/25/2016 11:00,2016-02-25 11:00:00,10386.96005,1357.2127970000001,2109.054287,814.7100105000001,12269.39396,2757.856244,5835.397021,1113.713355,36644.29772
1331,2/25/2016 12:00,2016-02-25 12:00:00,10203.783220000001,1284.4596179999999,2068.672298,791.1715609,11890.13362,2697.3068949999997,5570.983958,1058.1297439999998,35564.64091
1332,2/25/2016 13:00,2016-02-25 13:00:00,10083.67045,1251.860557,2031.7687760000001,773.1780583999999,11557.05152,2657.4544260000002,5408.239917,1011.06164,34774.285339999995
1333,2/25/2016 14:00,2016-02-25 14:00:00,10077.72494,1227.081758,2010.6368109999999,760.5470774,11280.98166,2681.245645,5342.137746,990.0508474,34370.40648
1334,2/25/2016 15:00,2016-02-25 15:00:00,9982.170213,1212.561679,1989.771738,744.4094848,11008.10512,2705.378397,5288.134015,972.8927515,33903.4234
1335,2/25/2016 16:00,2016-02-25 16:00:00,9882.9134,1191.81913,1976.1128170000002,733.8389482000001,10833.96528,2741.972321,5299.634368,962.0638769999999,33622.320139999996
1336,2/25/2016 17:00,2016-02-25 17:00:00,9823.484552,1191.540103,1968.4273239999998,736.1564373,10856.78008,2766.4953179999998,5329.198146,962.2283615,33634.31033
1337,2/25/2016 18:00,2016-02-25 18:00:00,9748.961124,1210.358911,1957.3773850000002,753.8540648,11155.65328,2731.438962,5391.397376,976.0068572999999,33925.04796
1338,2/25/2016 19:00,2016-02-25 19:00:00,9958.315055,1325.033142,2000.488534,814.806285,12094.42355,2768.8841239999997,5679.458732,1030.269944,35671.67937
1339,2/25/2016 20:00,2016-02-25 20:00:00,10200.35158,1390.115935,2094.14611,851.2527604,12753.34549,2906.941798,5986.7475859999995,1093.0487640000001,37275.95002
1340,2/25/2016 21:00,2016-02-25 21:00:00,10024.29739,1400.55377,2113.691371,856.6193665,12826.02685,2879.6222329999996,5943.696819,1101.22985,37145.73765
1341,2/25/2016 22:00,2016-02-25 22:00:00,9688.705414,1383.902145,2105.330305,834.7088734,12523.793940000001,2790.412624,5731.449745,1083.218222,36141.52126
1342,2/25/2016 23:00,2016-02-25 23:00:00,9142.136356,1312.878588,2071.321622,795.026431,11865.88019,2611.9751739999997,5371.926359,1039.96357,34211.10829
1343,2/26/2016 0:00,2016-02-26 00:00:00,8611.0411,1238.13636,2030.05336,769.98343,11207.1014,2395.8195,4985.31011,1002.21367,32239.65893
1344,2/26/2016 1:00,2016-02-26 01:00:00,8306.358747,1229.562618,2007.0017440000001,757.3234356,10860.3601,2242.105801,4784.679657,982.474058,31169.86616
1345,2/26/2016 2:00,2016-02-26 02:00:00,8215.232939,1220.8988259999999,2010.2026230000001,761.5076092,10827.04841,2180.561134,4723.864629,988.6615889000001,30927.97776
1346,2/26/2016 3:00,2016-02-26 03:00:00,8200.047636,1226.02172,2013.7226210000001,770.1417647999999,10988.97581,2165.2918210000003,4741.271445,1002.1238539999999,31107.59667
1347,2/26/2016 4:00,2016-02-26 04:00:00,8312.169247,1258.03637,2026.617388,787.0326915,11307.6749,2182.721305,4852.038864,1026.2901980000001,31752.580960000003
1348,2/26/2016 5:00,2016-02-26 05:00:00,8664.355124,1256.546063,2053.824207,815.88945,11972.69312,2258.3124620000003,5116.228765999999,1070.230251,33208.079439999994
1349,2/26/2016 6:00,2016-02-26 06:00:00,9497.521224,1373.737877,2116.287041,874.0263567,13257.05703,2473.233278,5724.400922,1149.6376089999999,36465.90134
1350,2/26/2016 7:00,2016-02-26 07:00:00,10534.546409999999,1567.308961,2208.8237440000003,960.8624812999999,15010.503999999999,2899.6794670000004,6651.166633,1278.958027,41111.84972
1351,2/26/2016 8:00,2016-02-26 08:00:00,10701.36852,1579.819015,2249.862722,974.3781326,15304.181059999999,2986.01948,6829.6284510000005,1322.979556,41948.23693
1352,2/26/2016 9:00,2016-02-26 09:00:00,10598.950509999999,1473.264561,2193.5850170000003,916.767478,14166.837130000002,2870.813489,6489.837717,1251.256223,39961.31213
1353,2/26/2016 10:00,2016-02-26 10:00:00,10483.019390000001,1379.267552,2151.9481769999998,871.9428134,13245.959990000001,2804.375485,6142.647256,1179.938491,38259.099160000005
1354,2/26/2016 11:00,2016-02-26 11:00:00,10364.795890000001,1299.156039,2112.332818,832.20149,12558.430690000001,2750.487544,5897.389175,1124.552669,36939.34632
1355,2/26/2016 12:00,2016-02-26 12:00:00,10197.8651,1229.4843970000002,2072.810919,797.3944156,11928.50454,2700.6787649999997,5661.550665,1062.7317070000001,35651.02051
1356,2/26/2016 13:00,2016-02-26 13:00:00,9988.995276,1179.782349,2031.505734,765.0750845,11443.43362,2660.063584,5453.808679,1012.548733,34535.21306
1357,2/26/2016 14:00,2016-02-26 14:00:00,9899.699990000001,1147.414876,2009.513069,741.8191075,11093.52519,2635.021846,5299.644487,984.7316051000001,33811.37017
1358,2/26/2016 15:00,2016-02-26 15:00:00,9803.598713,1117.809649,1984.1349050000001,721.4381907000001,10774.34873,2639.6561739999997,5194.08833,960.45574,33195.53043
1359,2/26/2016 16:00,2016-02-26 16:00:00,9715.531317,1089.9916289999999,1966.576509,701.6529572000001,10528.5456,2663.068412,5176.207197,945.2375677000001,32786.81119
1360,2/26/2016 17:00,2016-02-26 17:00:00,9594.591424,1087.417983,1954.9425,692.8094537999999,10461.58902,2649.513364,5175.219082,944.8443652000001,32560.92719
1361,2/26/2016 18:00,2016-02-26 18:00:00,9521.847118000002,1094.977846,1937.8296739999998,694.3143736000001,10570.95017,2592.257903,5220.812344,943.777804,32576.76723
1362,2/26/2016 19:00,2016-02-26 19:00:00,9777.277134,1183.130976,1947.329866,736.3144900000001,11179.03006,2630.290587,5465.040304,972.1429267000001,33890.556339999996
1363,2/26/2016 20:00,2016-02-26 20:00:00,9986.831383,1238.505718,2007.1648079999998,764.4636644999999,11576.415070000001,2737.262624,5717.897026,1015.251169,35043.79146
1364,2/26/2016 21:00,2016-02-26 21:00:00,9872.218373,1246.0541269999999,2015.672825,761.2954434,11520.63045,2686.98029,5669.291268,1020.44922,34792.592000000004
1365,2/26/2016 22:00,2016-02-26 22:00:00,9650.724757,1242.508494,2008.9963059999998,754.2591764,11353.94605,2621.259953,5546.79176,1005.6461300000001,34184.13262
1366,2/26/2016 23:00,2016-02-26 23:00:00,9324.604935,1202.7395060000001,1990.0009109999999,734.6758316,10915.39455,2520.476248,5344.6327009999995,974.9593957999999,33007.48408
1367,2/27/2016 0:00,2016-02-27 00:00:00,8939.0578,1164.2079800000001,1974.39383,710.91138,10401.3558,2373.8648,5077.89612,944.0316300000001,31585.719339999996
1368,2/27/2016 1:00,2016-02-27 01:00:00,8630.767033,1231.056275,1949.7235920000003,693.5912107999999,9938.774362,2246.431559,4885.991572,982.4337332999999,30558.76934
1369,2/27/2016 2:00,2016-02-27 02:00:00,8481.320457,1223.0285820000001,1946.701495,684.3641477000001,9761.119262999999,2158.773239,4767.588542,980.974774,30003.8705
1370,2/27/2016 3:00,2016-02-27 03:00:00,8427.617942,1216.341273,1953.767892,685.5332,9738.338931999999,2115.973941,4755.692169,987.2308514,29880.4962
1371,2/27/2016 4:00,2016-02-27 04:00:00,8460.112568999999,1235.8244550000002,1965.189868,693.4406437999999,9818.884929,2110.558918,4798.455773,1002.7502949999999,30085.21745
1372,2/27/2016 5:00,2016-02-27 05:00:00,8606.751979,1265.676574,1978.013839,702.9801527000001,10043.19286,2130.390524,4916.8509189999995,1028.243151,30672.09999
1373,2/27/2016 6:00,2016-02-27 06:00:00,8904.622803,1301.977766,2004.2926579999998,729.3608389999999,10553.69588,2208.794267,5176.9571,1066.2860369999999,31945.98735
1374,2/27/2016 7:00,2016-02-27 07:00:00,9318.058602,1382.984659,2043.956503,766.3098096,11286.07387,2332.0488370000003,5522.187132,1119.22471,33770.84412
1375,2/27/2016 8:00,2016-02-27 08:00:00,9525.258682,1415.489568,2061.149867,785.2179093999999,11755.7208,2409.537109,5748.419601,1166.552387,34867.34592
1376,2/27/2016 9:00,2016-02-27 09:00:00,9632.983329,1368.922399,2050.122063,776.9544653,11736.55407,2496.793863,5799.4208960000005,1169.10401,35030.8551
1377,2/27/2016 10:00,2016-02-27 10:00:00,9562.200305,1305.721293,2018.373909,754.8130284,11409.82148,2531.572517,5613.772811,1130.508995,34326.78434
1378,2/27/2016 11:00,2016-02-27 11:00:00,9473.525345,1217.669361,1990.2406829999998,724.5037281,11000.633,2539.372227,5381.456351,1077.276072,33404.67676
1379,2/27/2016 12:00,2016-02-27 12:00:00,9366.174912999999,1138.0979730000001,1959.841918,694.484881,10591.86145,2554.139375,5216.209993,1033.1692369999998,32553.97974
1380,2/27/2016 13:00,2016-02-27 13:00:00,9267.576343,1100.580704,1932.4959489999999,673.5014149,10232.25595,2555.026606,5076.341316,1000.626422,31838.404710000003
1381,2/27/2016 14:00,2016-02-27 14:00:00,9203.436029,1043.379653,1926.9267320000001,659.6336163999999,9948.636502,2553.777803,4936.635665,980.0780446,31252.504039999996
1382,2/27/2016 15:00,2016-02-27 15:00:00,9192.125224,1028.1187699999998,1925.4894960000001,651.9067682,9793.507293,2554.83637,4870.767535,967.6985195,30984.44998
1383,2/27/2016 16:00,2016-02-27 16:00:00,9196.40088,1055.263054,1921.7498,650.4184447,9721.047004,2552.935381,4913.4211350000005,963.4812502999998,30974.71695
1384,2/27/2016 17:00,2016-02-27 17:00:00,9180.457916,1097.51146,1927.202515,653.9699241000001,9738.000254,2551.108485,4961.79277,956.3777141,31066.421039999997
1385,2/27/2016 18:00,2016-02-27 18:00:00,9142.881472,1105.003155,1928.938196,656.288937,9817.521534,2536.425776,5015.559047,934.7119306,31137.33005
1386,2/27/2016 19:00,2016-02-27 19:00:00,9383.906456,1135.734196,1929.398085,677.7902816000001,10213.92992,2609.346542,5187.180067,958.2114313999999,32095.49698
1387,2/27/2016 20:00,2016-02-27 20:00:00,9587.291357,1176.107756,1977.4204960000002,698.5283099999999,10553.18023,2710.346425,5404.2351,997.5076429999999,33104.61732
1388,2/27/2016 21:00,2016-02-27 21:00:00,9466.674014,1176.918731,1981.724337,694.9571798999999,10369.43539,2663.751543,5301.559552000001,985.3040486,32640.32479
1389,2/27/2016 22:00,2016-02-27 22:00:00,9274.106495999999,1163.498783,1969.270018,679.2481703,10077.34283,2594.6700100000003,5142.238421,963.4790386,31863.853769999998
1390,2/27/2016 23:00,2016-02-27 23:00:00,8958.718004999999,1122.9567949999998,1950.648809,656.626483,9581.563168,2490.912862,4880.191409,920.7944323999999,30562.41196
1391,2/28/2016 0:00,2016-02-28 00:00:00,8597.0396,1044.17824,1920.26041,629.28094,8993.2286,2348.6038,4566.58219,875.9849199999999,28975.1587
1392,2/28/2016 1:00,2016-02-28 01:00:00,8263.501041,1016.0103429999999,1877.747339,616.0517317000001,8521.910587,2213.956376,4293.780975,848.8487335000001,27651.80713
1393,2/28/2016 2:00,2016-02-28 02:00:00,8110.623914,996.9489977,1868.0674629999999,606.9655977000001,8204.053127,2114.9927399999997,4129.497326,834.5168802000001,26865.666039999996
1394,2/28/2016 3:00,2016-02-28 03:00:00,8056.438156,979.951575,1860.582464,600.8257683999999,8038.791732,2048.538483,4035.6015479999996,830.0349487999999,26450.76468
1395,2/28/2016 4:00,2016-02-28 04:00:00,8015.698318000001,986.3239822,1862.761245,601.1788877,8000.878733,2012.501165,3988.912581,828.4710257,26296.72594
1396,2/28/2016 5:00,2016-02-28 05:00:00,8019.84307,1017.9024810000001,1871.72038,613.8253179999999,8066.051874,2000.108186,4012.1292689999996,833.365351,26434.94593
1397,2/28/2016 6:00,2016-02-28 06:00:00,8133.465773999999,1064.664581,1883.2738129999998,626.4816037,8325.819124,2023.501779,4101.33251,851.0564097000001,27009.595589999997
1398,2/28/2016 7:00,2016-02-28 07:00:00,8330.050688,1044.70233,1902.8589399999998,652.6538989000001,8734.267926,2079.185119,4293.10577,880.3093427000001,27917.13401
1399,2/28/2016 8:00,2016-02-28 08:00:00,8345.346894,1082.062169,1905.034509,674.6131855000001,9128.567986,2101.668584,4457.754522,911.1109142000001,28606.158760000002
1400,2/28/2016 9:00,2016-02-28 09:00:00,8578.418294,1153.727288,1902.205341,700.7740928999999,9640.942218,2248.976748,4730.461169,941.3557627999999,29896.860910000003
1401,2/28/2016 10:00,2016-02-28 10:00:00,8800.376843,1145.157129,1910.861791,710.7655637,10011.71512,2412.471785,4882.697416,948.034991,30822.080639999996
1402,2/28/2016 11:00,2016-02-28 11:00:00,8930.486537,1134.610002,1908.0373530000002,695.4897916,10072.73644,2509.405694,4962.992501,937.9751299000001,31151.73345
1403,2/28/2016 12:00,2016-02-28 12:00:00,9006.427871,1122.652316,1906.9816329999999,681.5209364,9955.683904000001,2578.2271960000003,5030.7037009999995,925.4597797,31207.657339999998
1404,2/28/2016 13:00,2016-02-28 13:00:00,9107.117576,1109.078303,1902.8082399999998,677.159137,9874.48775,2643.263012,5054.502059,924.7110392999999,31293.127119999997
1405,2/28/2016 14:00,2016-02-28 14:00:00,9169.189605,1103.25317,1905.6833010000003,668.6571874,9788.328521,2690.9687480000002,5043.984587,922.2362062000001,31292.301330000002
1406,2/28/2016 15:00,2016-02-28 15:00:00,9216.194335,1089.2774869999998,1914.925145,657.6658744,9708.323376999999,2730.6937399999997,5080.231137,923.8214221000001,31321.13252
1407,2/28/2016 16:00,2016-02-28 16:00:00,9236.385504,1085.920106,1912.500003,660.6900592000001,9701.925367,2769.734887,5135.419147,924.1405841,31426.71566
1408,2/28/2016 17:00,2016-02-28 17:00:00,9238.489529,1107.847468,1918.3683210000002,670.0034393,9810.432921,2793.928306,5237.213844,937.4858581,31713.769689999997
1409,2/28/2016 18:00,2016-02-28 18:00:00,9363.916523,1115.1889130000002,1922.118145,678.3637792000001,10026.534029999999,2792.422027,5378.7170479999995,949.0965271,32226.357000000004
1410,2/28/2016 19:00,2016-02-28 19:00:00,9786.184789,1199.1569359999999,1916.9810870000001,708.9516169999999,10574.59512,2846.393784,5633.658409000001,973.4503473,33639.37209
1411,2/28/2016 20:00,2016-02-28 20:00:00,10049.3252,1262.450958,1960.2046879999998,735.2566117,11053.68911,2991.581239,5913.192542,1015.6248390000001,34981.325189999996
1412,2/28/2016 21:00,2016-02-28 21:00:00,9888.184631,1238.847851,1956.2982539999998,720.3308196,10808.720940000001,2947.8134059999998,5753.597503,995.1514958999999,34308.9449
1413,2/28/2016 22:00,2016-02-28 22:00:00,9552.356198000001,1189.564562,1933.8800420000002,697.5577134,10310.03825,2851.6462309999997,5421.445186999999,957.7922989,32914.28048
1414,2/28/2016 23:00,2016-02-28 23:00:00,9020.890851,1106.170879,1895.082032,655.8193668,9509.71468,2661.8101890000003,5013.80444,901.6729640000001,30764.9654
1415,2/29/2016 0:00,2016-02-29 00:00:00,8411.2651,1022.7158199999999,1836.15437,616.04217,8641.8175,2416.1532,4555.08914,843.3676300000001,28342.60493
1416,2/29/2016 1:00,2016-02-29 01:00:00,7976.59343,960.3442042000001,1807.67417,591.0148281,8043.809856,2200.993552,4205.9041210000005,857.2810222,26643.61518
1417,2/29/2016 2:00,2016-02-29 02:00:00,7746.868689,902.1116222999999,1801.888985,584.4563741000001,7753.870040999999,2072.984055,3988.415219,845.9168502999999,25696.51184
1418,2/29/2016 3:00,2016-02-29 03:00:00,7661.940643000001,929.4562255000001,1804.923777,569.2004559,7646.347519,2014.638266,3888.8905299999997,840.4496617000001,25355.84708
1419,2/29/2016 4:00,2016-02-29 04:00:00,7664.649527,914.4774872000002,1812.3241469999998,576.6873095999999,7721.620088,1989.416866,3872.247211,847.5239163999998,25398.94655
1420,2/29/2016 5:00,2016-02-29 05:00:00,7898.223509,935.8253967,1832.9715399999998,600.0017838,8083.586787,2018.1461739999997,3969.129261,871.1542532999999,26209.0387
1421,2/29/2016 6:00,2016-02-29 06:00:00,8511.724854,1031.866023,1878.3105100000002,644.2079862,9007.949169,2163.647511,4390.967359,929.5120668,28558.18548
1422,2/29/2016 7:00,2016-02-29 07:00:00,9353.967584999999,1179.19674,1974.978646,728.1420246,10552.53012,2493.5112289999997,5086.775525999999,1041.421796,32410.52367
1423,2/29/2016 8:00,2016-02-29 08:00:00,9531.675481,1200.2264109999999,2014.179059,759.1134390999999,11057.70414,2584.848025,5321.738707,1086.364169,33555.84943
1424,2/29/2016 9:00,2016-02-29 09:00:00,9738.667498,1185.103634,1985.9351420000003,745.662532,10909.21119,2594.035504,5328.890153,1066.182327,33553.68798
1425,2/29/2016 10:00,2016-02-29 10:00:00,10011.73855,1245.140232,1975.548628,735.0045518999999,10903.38128,2679.329764,5409.908605,1050.193084,34010.24469
1426,2/29/2016 11:00,2016-02-29 11:00:00,10289.64213,1251.800018,1980.9751019999999,727.4044455,10962.19976,2778.3848629999998,5502.938894,1041.741485,34535.0867
1427,2/29/2016 12:00,2016-02-29 12:00:00,10540.494990000001,1262.905301,1984.923109,719.8080156000001,10969.20295,2887.174971,5575.020159000001,1035.750012,34975.2795
1428,2/29/2016 13:00,2016-02-29 13:00:00,10711.69174,1258.943708,1991.8265079999999,713.4920232999999,11010.14189,2988.385952,5640.9208149999995,1035.6180160000001,35351.02065
1429,2/29/2016 14:00,2016-02-29 14:00:00,10952.48995,1268.317393,2013.176657,717.347542,11091.41563,3101.920924,5724.938846,1042.664433,35912.27138
1430,2/29/2016 15:00,2016-02-29 15:00:00,11058.55075,1277.2147929999999,2026.377741,714.8456542,11169.16555,3212.569749,5802.496223,1048.365662,36309.58613
1431,2/29/2016 16:00,2016-02-29 16:00:00,11087.10802,1278.9455990000001,2028.8333899999998,712.3355243999999,11172.28137,3287.479046,5878.817581,1053.4766539999998,36499.27719
1432,2/29/2016 17:00,2016-02-29 17:00:00,11037.91638,1278.620291,2020.7586219999998,711.8725552999999,11171.37202,3307.5372629999997,5961.161190999999,1063.7693359999998,36553.00765
1433,2/29/2016 18:00,2016-02-29 18:00:00,10893.27833,1265.955889,2008.4452609999998,709.4268383,11214.57361,3220.396255,6016.4072320000005,1057.1458289999998,36385.629239999995
1434,2/29/2016 19:00,2016-02-29 19:00:00,10963.30775,1326.760638,1998.590913,733.8119716,11599.11905,3189.8271010000003,6193.80538,1077.645243,37082.86805
1435,2/29/2016 20:00,2016-02-29 20:00:00,11074.097240000001,1349.574425,2035.216847,755.936219,11933.135629999999,3301.14671,6393.685074,1108.010752,37950.80289
1436,2/29/2016 21:00,2016-02-29 21:00:00,10777.07667,1309.8068560000002,2021.6162420000003,740.1436106000001,11665.635479999999,3232.362471,6226.671668,1083.479072,37056.792069999996
1437,2/29/2016 22:00,2016-02-29 22:00:00,10270.22895,1259.407576,1987.247731,706.0346433,11101.96053,3094.073762,5835.640015999999,1043.803619,35298.39682
1438,2/29/2016 23:00,2016-02-29 23:00:00,9530.344106,1150.7083300000002,1921.758633,657.3984882,10136.0131,2856.01296,5281.232835,977.7881812999999,32511.256639999996
1439,3/1/2016 0:00,2016-03-01 00:00:00,8799.2123,1060.57373,1847.24075,614.6284099999999,9142.1855,2558.4666,4729.51972,915.88464,29667.71165
1440,3/1/2016 1:00,2016-03-01 01:00:00,8260.214057,996.5285154999999,1798.640764,602.0269663,8488.941578,2309.648929,4396.613961999999,825.6710365,27678.28581
1441,3/1/2016 2:00,2016-03-01 02:00:00,7967.6334640000005,960.7426630000001,1786.400564,588.7334693,8114.922672,2180.880455,4159.843814,806.1355816,26565.292680000002
1442,3/1/2016 3:00,2016-03-01 03:00:00,7829.080361,916.4528948999999,1788.678425,580.1719975999999,7916.981890000001,2119.824659,4029.1519630000003,802.4819926,25982.82418
1443,3/1/2016 4:00,2016-03-01 04:00:00,7806.782398,937.1281008,1793.2183989999999,577.759404,7876.565179000001,2089.244757,3984.768205,799.2812464,25864.74769
1444,3/1/2016 5:00,2016-03-01 05:00:00,8007.307528,947.488101,1804.131546,584.6449028,8098.217068000001,2103.640722,4052.3082590000004,808.1458602000001,26405.883990000002
1445,3/1/2016 6:00,2016-03-01 06:00:00,8617.062339,1021.399806,1852.763743,614.5868404,8851.378042,2239.503484,4402.104004,850.4870055,28449.285260000004
1446,3/1/2016 7:00,2016-03-01 07:00:00,9478.821976000001,1151.612673,1948.4742239999998,682.3160581000001,10259.17911,2595.078959,5102.116069,946.6699637,32164.26903
1447,3/1/2016 8:00,2016-03-01 08:00:00,9671.364184,1136.121142,1984.277104,705.7284671,10675.692729999999,2668.909652,5329.950782,977.1356908,33149.17975
1448,3/1/2016 9:00,2016-03-01 09:00:00,9889.186606000001,1167.79943,1969.459784,710.8976174,10713.58659,2668.519565,5334.1690659999995,972.8461997000002,33426.46485
1449,3/1/2016 10:00,2016-03-01 10:00:00,10188.57186,1218.890441,1963.6133550000002,717.2939514,10923.93875,2793.124685,5428.170675,980.5029194,34214.10664
1450,3/1/2016 11:00,2016-03-01 11:00:00,10397.7719,1239.538624,1964.843113,723.9402384,11041.075490000001,2921.454805,5553.806264,990.2644171000001,34832.69485
1451,3/1/2016 12:00,2016-03-01 12:00:00,10582.35353,1259.673754,1966.4175050000001,718.2523901000001,11081.4193,3089.459387,5756.460763,996.9002145,35450.936839999995
1452,3/1/2016 13:00,2016-03-01 13:00:00,10690.72865,1267.9687,1957.839007,708.7698077,11057.529059999999,3250.069113,5956.801185,987.0259527000001,35876.73147
1453,3/1/2016 14:00,2016-03-01 14:00:00,10879.7827,1253.058443,1969.9994390000002,709.2513495000001,11075.43434,3424.82208,6151.826433,988.6108917000001,36452.78568
1454,3/1/2016 15:00,2016-03-01 15:00:00,10886.46832,1263.512554,1957.9558760000002,704.9194592,11007.30192,3564.751996,6273.80879,992.1012101,36650.82012
